2.9497365,99.1345466,SUMATERA UTARA,SIANTAR
3.0282416,99.2009815,SUMATERA UTARA,GUNUNG MALELA
3.0484063,99.1566855,SUMATERA UTARA,GUNUNG MALIGAS
2.9687513,99.2231387,SUMATERA UTARA,JAWA MARAJA BAH JAMBI
3.10704,99.245302,SUMATERA UTARA,PEMATANG BANDAR
3.1470728,99.2009815,SUMATERA UTARA,BANDAR HULUAN
3.1857464,99.3118282,SUMATERA UTARA,BANDAR
3.2455087,99.2896468,SUMATERA UTARA,BANDAR MASILAM
3.0760647,99.389511,SUMATERA UTARA,BOSAR MALIGAS
3.0357191,99.4783816,SUMATERA UTARA,UJUNG PADANG
2.7439024,98.3143192,SUMATERA UTARA,SIDIKALANG
2.6493899,98.4622987,SUMATERA UTARA,PARBULUAN
2.766667,98.25,SUMATERA UTARA,SUMBUL
2.7570828,98.539144,SUMATERA UTARA,SILAHI SAMBUNGAN
2.8384977,98.1884949,SUMATERA UTARA,SIEMPAT NEMPU
2.8479823,98.2431747,SUMATERA UTARA,SIEMPAT NEMPU HULU
2.897309,98.2541155,SUMATERA UTARA,TIGA LINGGA
3.0075788,98.068343,SUMATERA UTARA,TANAH PINEM
3.2464485,98.0247005,SUMATERA UTARA,MARDINDING
3.0059333,98.2869478,SUMATERA UTARA,JUHAR
3.0547314,98.385532,SUMATERA UTARA,MUNTE
3.1335943,98.4513272,SUMATERA UTARA,SIMPANG EMPAT
3.1059162,98.4979672,SUMATERA UTARA,KABANJAHE
3.185291,98.504913,SUMATERA UTARA,BERASTAGI
3.0774333,98.5248628,SUMATERA UTARA,TIGAPANAH
2.9412219,98.518471,SUMATERA UTARA,MEREK
3.3217968,98.5501283,SUMATERA UTARA,SIBOLANGIT
3.4712349,98.5830907,SUMATERA UTARA,PANCUR BATU
3.3601177,98.7260927,SUMATERA UTARA,S.TANJUNGMUDA HILIR
3.3593222,98.8142264,SUMATERA UTARA,BANGUN PURBA
3.416667,98.9,SUMATERA UTARA,GALANG
3.5190779,98.8142264,SUMATERA UTARA,TANJUNG MORAWA
3.4949604,98.7205877,SUMATERA UTARA,PETUMBAK
3.611391,98.5830907,SUMATERA UTARA,SUNGGAL
3.7618891,98.5940814,SUMATERA UTARA,HAMPARAN PERAK
3.6711541,98.6270628,SUMATERA UTARA,LABUHAN DELI
3.6396672,98.770147,SUMATERA UTARA,PERCUT SEI TUAN
3.6286693,98.8693609,SUMATERA UTARA,BERINGIN
3.5663315,98.8751518,SUMATERA UTARA,LUBUK PAKAM
3.5281289,98.9134965,SUMATERA UTARA,PAGAR MARBAU
